datetime,Light
2013-08-28 00:00:02,6.0
2013-08-28 00:00:07,7.0
2013-08-28 00:00:12,5.0
2013-08-28 00:00:17,6.0
2013-08-28 00:00:22,6.0
2013-08-28 00:00:27,6.0
2013-08-28 00:00:32,7.0
2013-08-28 00:00:37,7.0
2013-08-28 00:00:42,6.0
2013-08-28 00:00:47,5.0
2013-08-28 00:00:52,7.0
2013-08-28 00:00:57,7.0
2013-08-28 00:01:02,7.0
2013-08-28 00:01:07,7.0
2013-08-28 00:01:12,6.0
2013-08-28 00:01:17,6.0
2013-08-28 00:01:22,5.0
2013-08-28 00:01:27,7.0
2013-08-28 00:01:32,6.0
2013-08-28 00:01:37,6.0
2013-08-28 00:01:42,6.0
2013-08-28 00:01:47,7.0
2013-08-28 00:01:52,6.0
2013-08-28 00:01:57,6.0
2013-08-28 00:02:02,6.0
2013-08-28 00:02:07,5.0
2013-08-28 00:02:12,7.0
2013-08-28 00:02:17,8.0
2013-08-28 00:02:22,5.0
2013-08-28 00:02:27,6.0
2013-08-28 00:02:32,7.0
2013-08-28 00:02:37,6.0
2013-08-28 00:02:42,7.0
2013-08-28 00:02:47,7.0
2013-08-28 00:02:52,7.0
2013-08-28 00:02:57,7.0
2013-08-28 00:03:02,7.0
2013-08-28 00:03:07,6.0
2013-08-28 00:03:12,6.0
2013-08-28 00:03:17,5.0
2013-08-28 00:03:22,3.0
2013-08-28 00:03:27,3.0
2013-08-28 00:03:32,4.0
2013-08-28 00:03:37,4.0
2013-08-28 00:03:42,3.0
2013-08-28 00:03:47,3.0
2013-08-28 00:03:52,5.0
2013-08-28 00:03:57,5.0
2013-08-28 00:04:02,7.0
2013-08-28 00:04:07,4.0
2013-08-28 00:04:12,4.0
2013-08-28 00:04:17,4.0
2013-08-28 00:04:22,4.0
2013-08-28 00:04:27,4.0
2013-08-28 00:04:32,4.0
2013-08-28 00:04:37,4.0
2013-08-28 00:04:42,5.0
2013-08-28 00:04:47,6.0
2013-08-28 00:04:52,5.0
2013-08-28 00:04:57,5.0
2013-08-28 00:05:02,2.0
2013-08-28 00:05:07,5.0
2013-08-28 00:05:12,5.0
2013-08-28 00:05:17,4.0
2013-08-28 00:05:22,5.0
2013-08-28 00:05:27,6.0
2013-08-28 00:05:32,5.0
2013-08-28 00:05:37,5.0
2013-08-28 00:05:42,4.0
2013-08-28 00:05:47,4.0
2013-08-28 00:05:52,4.0
2013-08-28 00:05:57,5.0
2013-08-28 00:06:02,4.0
2013-08-28 00:06:07,4.0
2013-08-28 00:06:12,5.0
2013-08-28 00:06:17,6.0
2013-08-28 00:06:22,6.0
2013-08-28 00:06:27,5.0
2013-08-28 00:06:32,4.0
2013-08-28 00:06:37,4.0
2013-08-28 00:06:42,4.0
2013-08-28 00:06:47,4.0
2013-08-28 00:06:52,5.0
2013-08-28 00:06:57,5.0
2013-08-28 00:07:02,4.0
2013-08-28 00:07:07,4.0
2013-08-28 00:07:12,5.0
2013-08-28 00:07:17,6.0
2013-08-28 00:07:22,5.0
2013-08-28 00:07:27,4.0
2013-08-28 00:07:32,4.0
2013-08-28 00:07:37,4.0
2013-08-28 00:07:42,4.0
2013-08-28 00:07:47,5.0
2013-08-28 00:07:52,5.0
2013-08-28 00:07:57,5.0
2013-08-28 00:08:02,4.0
2013-08-28 00:08:07,4.0
2013-08-28 00:08:12,4.0
2013-08-28 00:08:17,5.0
2013-08-28 00:08:22,6.0
2013-08-28 00:08:27,5.0
2013-08-28 00:08:32,4.0
2013-08-28 00:08:37,4.0
2013-08-28 00:08:42,4.0
2013-08-28 00:08:47,5.0
2013-08-28 00:08:52,5.0
2013-08-28 00:08:57,5.0
2013-08-28 00:09:02,5.0
2013-08-28 00:09:07,3.0
2013-08-28 00:09:12,5.0
2013-08-28 00:09:17,4.0
2013-08-28 00:09:22,5.0
2013-08-28 00:09:27,5.0
2013-08-28 00:09:32,5.0
2013-08-28 00:09:37,6.0
2013-08-28 00:09:42,5.0
2013-08-28 00:09:47,5.0
2013-08-28 00:09:52,4.0
2013-08-28 00:09:57,3.0
2013-08-28 00:10:02,4.0
2013-08-28 00:10:07,5.0
2013-08-28 00:10:12,5.0
2013-08-28 00:10:17,6.0
2013-08-28 00:10:22,5.0
2013-08-28 00:10:27,4.0
2013-08-28 00:10:32,4.0
2013-08-28 00:10:37,5.0
2013-08-28 00:10:42,4.0
2013-08-28 00:10:47,5.0
2013-08-28 00:10:52,5.0
2013-08-28 00:10:57,5.0
2013-08-28 00:11:02,6.0
2013-08-28 00:11:07,5.0
2013-08-28 00:11:12,4.0
2013-08-28 00:11:17,4.0
2013-08-28 00:11:22,2.0
2013-08-28 00:11:27,4.0
2013-08-28 00:11:32,5.0
2013-08-28 00:11:37,6.0
2013-08-28 00:11:42,5.0
2013-08-28 00:11:47,5.0
2013-08-28 00:11:52,4.0
2013-08-28 00:11:57,4.0
2013-08-28 00:12:02,4.0
2013-08-28 00:12:07,5.0
2013-08-28 00:12:12,5.0
2013-08-28 00:12:17,5.0
2013-08-28 00:12:22,4.0
2013-08-28 00:12:27,5.0
