datetime,Light
2013-08-24 00:00:04,4.0
2013-08-24 00:00:09,0.0
2013-08-24 00:00:14,4.0
2013-08-24 00:00:19,4.0
2013-08-24 00:00:24,3.0
2013-08-24 00:00:29,4.0
2013-08-24 00:00:34,4.0
2013-08-24 00:00:39,3.0
2013-08-24 00:00:44,4.0
2013-08-24 00:00:49,5.0
2013-08-24 00:00:54,5.0
2013-08-24 00:00:59,5.0
2013-08-24 00:01:04,5.0
2013-08-24 00:01:09,5.0
2013-08-24 00:01:14,5.0
2013-08-24 00:01:19,5.0
2013-08-24 00:01:24,4.0
2013-08-24 00:01:29,4.0
2013-08-24 00:01:34,5.0
2013-08-24 00:01:39,5.0
2013-08-24 00:01:44,4.0
2013-08-24 00:01:49,4.0
2013-08-24 00:01:54,4.0
2013-08-24 00:01:59,5.0
2013-08-24 00:02:04,5.0
2013-08-24 00:02:09,4.0
2013-08-24 00:02:14,4.0
2013-08-24 00:02:19,4.0
2013-08-24 00:02:24,3.0
2013-08-24 00:02:29,4.0
2013-08-24 00:02:34,3.0
2013-08-24 00:02:39,4.0
2013-08-24 00:02:44,5.0
2013-08-24 00:02:49,6.0
2013-08-24 00:02:54,5.0
2013-08-24 00:02:59,5.0
2013-08-24 00:03:04,5.0
2013-08-24 00:03:09,4.0
2013-08-24 00:03:14,5.0
2013-08-24 00:03:19,4.0
2013-08-24 00:03:24,2.0
2013-08-24 00:03:29,4.0
2013-08-24 00:03:34,3.0
2013-08-24 00:03:39,4.0
2013-08-24 00:03:44,4.0
2013-08-24 00:03:49,4.0
2013-08-24 00:03:54,4.0
2013-08-24 00:03:59,4.0
2013-08-24 00:04:04,4.0
2013-08-24 00:04:09,3.0
2013-08-24 00:04:14,4.0
2013-08-24 00:04:19,4.0
2013-08-24 00:04:24,3.0
2013-08-24 00:04:29,3.0
2013-08-24 00:04:34,5.0
2013-08-24 00:04:39,4.0
2013-08-24 00:04:44,4.0
2013-08-24 00:04:49,5.0
2013-08-24 00:04:54,5.0
2013-08-24 00:04:59,4.0
2013-08-24 00:05:04,4.0
2013-08-24 00:05:09,4.0
2013-08-24 00:05:14,4.0
2013-08-24 00:05:19,3.0
2013-08-24 00:05:24,4.0
2013-08-24 00:05:29,4.0
2013-08-24 00:05:34,5.0
2013-08-24 00:05:39,4.0
2013-08-24 00:05:44,4.0
2013-08-24 00:05:49,4.0
2013-08-24 00:05:54,5.0
2013-08-24 00:05:59,5.0
2013-08-24 00:06:04,4.0
2013-08-24 00:06:09,5.0
2013-08-24 00:06:14,4.0
2013-08-24 00:06:19,4.0
2013-08-24 00:06:24,4.0
2013-08-24 00:06:29,4.0
2013-08-24 00:06:34,4.0
2013-08-24 00:06:39,4.0
2013-08-24 00:06:44,3.0
2013-08-24 00:06:49,5.0
2013-08-24 00:06:54,4.0
2013-08-24 00:06:59,4.0
2013-08-24 00:07:04,5.0
2013-08-24 00:07:09,5.0
2013-08-24 00:07:14,4.0
2013-08-24 00:07:19,5.0
2013-08-24 00:07:24,4.0
2013-08-24 00:07:29,3.0
2013-08-24 00:07:34,4.0
2013-08-24 00:07:39,4.0
2013-08-24 00:07:44,4.0
2013-08-24 00:07:49,4.0
2013-08-24 00:07:54,4.0
2013-08-24 00:07:59,4.0
2013-08-24 00:08:04,4.0
2013-08-24 00:08:09,4.0
2013-08-24 00:08:14,6.0
2013-08-24 00:08:19,5.0
2013-08-24 00:08:24,1.0
2013-08-24 00:08:29,5.0
2013-08-24 00:08:34,5.0
2013-08-24 00:08:39,4.0
2013-08-24 00:08:44,4.0
2013-08-24 00:08:49,5.0
2013-08-24 00:08:54,4.0
2013-08-24 00:08:59,4.0
2013-08-24 00:09:04,4.0
2013-08-24 00:09:09,4.0
2013-08-24 00:09:14,4.0
2013-08-24 00:09:19,3.0
2013-08-24 00:09:24,4.0
2013-08-24 00:09:29,5.0
2013-08-24 00:09:34,4.0
2013-08-24 00:09:39,4.0
2013-08-24 00:09:44,5.0
2013-08-24 00:09:49,4.0
2013-08-24 00:09:54,5.0
2013-08-24 00:09:59,6.0
2013-08-24 00:10:04,5.0
2013-08-24 00:10:09,5.0
2013-08-24 00:10:14,5.0
2013-08-24 00:10:19,5.0
2013-08-24 00:10:24,4.0
2013-08-24 00:10:29,5.0
2013-08-24 00:10:34,4.0
2013-08-24 00:10:39,5.0
2013-08-24 00:10:44,5.0
2013-08-24 00:10:49,4.0
2013-08-24 00:10:54,4.0
2013-08-24 00:10:59,4.0
2013-08-24 00:11:04,3.0
2013-08-24 00:11:09,4.0
2013-08-24 00:11:14,4.0
2013-08-24 00:11:19,4.0
2013-08-24 00:11:24,4.0
2013-08-24 00:11:29,4.0
2013-08-24 00:11:34,4.0
2013-08-24 00:11:39,5.0
2013-08-24 00:11:44,5.0
2013-08-24 00:11:49,4.0
2013-08-24 00:11:54,4.0
2013-08-24 00:11:59,4.0
2013-08-24 00:12:04,4.0
2013-08-24 00:12:09,4.0
2013-08-24 00:12:14,3.0
2013-08-24 00:12:19,4.0
2013-08-24 00:12:24,4.0
2013-08-24 00:12:29,3.0
2013-08-24 00:12:34,3.0
2013-08-24 00:12:39,4.0
2013-08-24 00:12:44,4.0
2013-08-24 00:12:49,4.0
2013-08-24 00:12:54,4.0
2013-08-24 00:12:59,4.0
2013-08-24 00:13:04,4.0
2013-08-24 00:13:09,5.0
2013-08-24 00:13:14,5.0
2013-08-24 00:13:19,3.0
2013-08-24 00:13:24,5.0
2013-08-24 00:13:29,5.0
2013-08-24 00:13:34,5.0
2013-08-24 00:13:39,4.0
2013-08-24 00:13:44,4.0
2013-08-24 00:13:49,4.0
2013-08-24 00:13:54,4.0
2013-08-24 00:13:59,3.0
2013-08-24 00:14:04,4.0
2013-08-24 00:14:09,4.0
2013-08-24 00:14:14,5.0
2013-08-24 00:14:19,4.0
2013-08-24 00:14:24,4.0
2013-08-24 00:14:29,4.0
2013-08-24 00:14:34,4.0
2013-08-24 00:14:39,5.0
2013-08-24 00:14:44,5.0
2013-08-24 00:14:49,5.0
2013-08-24 00:14:54,5.0
2013-08-24 00:14:59,3.0
2013-08-24 00:15:04,4.0
2013-08-24 00:15:09,4.0
2013-08-24 00:15:14,5.0
2013-08-24 00:15:19,4.0
2013-08-24 00:15:24,5.0
2013-08-24 00:15:29,5.0
2013-08-24 00:15:34,4.0
2013-08-24 00:15:39,4.0
2013-08-24 00:15:44,5.0
2013-08-24 00:15:49,6.0
2013-08-24 00:15:54,5.0
2013-08-24 00:15:59,5.0
2013-08-24 00:16:04,5.0
2013-08-24 00:16:09,3.0
2013-08-24 00:16:14,5.0
2013-08-24 00:16:19,5.0
2013-08-24 00:16:24,4.0
2013-08-24 00:16:29,5.0
2013-08-24 00:16:34,5.0
2013-08-24 00:16:39,5.0
2013-08-24 00:16:44,4.0
2013-08-24 00:16:49,4.0
2013-08-24 00:16:54,4.0
2013-08-24 00:16:59,4.0
2013-08-24 00:17:04,3.0
2013-08-24 00:17:09,4.0
2013-08-24 00:17:14,4.0
2013-08-24 00:17:19,3.0
2013-08-24 00:17:24,4.0
2013-08-24 00:17:29,4.0
2013-08-24 00:17:34,4.0
2013-08-24 00:17:39,4.0
2013-08-24 00:17:44,4.0
2013-08-24 00:17:49,5.0
2013-08-24 00:17:54,4.0
2013-08-24 00:17:59,5.0
2013-08-24 00:18:04,5.0
2013-08-24 00:18:09,5.0
2013-08-24 00:18:14,5.0
2013-08-24 00:18:19,5.0
2013-08-24 00:18:24,4.0
2013-08-24 00:18:29,4.0
2013-08-24 00:18:34,5.0
2013-08-24 00:18:39,5.0
2013-08-24 00:18:44,3.0
2013-08-24 00:18:49,3.0
2013-08-24 00:18:54,5.0
2013-08-24 00:18:59,4.0
2013-08-24 00:19:04,4.0
2013-08-24 00:19:09,4.0
2013-08-24 00:19:14,4.0
2013-08-24 00:19:19,4.0
2013-08-24 00:19:24,4.0
2013-08-24 00:19:29,4.0
2013-08-24 00:19:34,4.0
2013-08-24 00:19:39,4.0
2013-08-24 00:19:44,3.0
2013-08-24 00:19:49,4.0
2013-08-24 00:19:54,4.0
2013-08-24 00:19:59,3.0
2013-08-24 00:20:04,4.0
2013-08-24 00:20:09,4.0
2013-08-24 00:20:14,5.0
2013-08-24 00:20:19,5.0
2013-08-24 00:20:24,4.0
2013-08-24 00:20:29,4.0
2013-08-24 00:20:34,5.0
2013-08-24 00:20:39,4.0
2013-08-24 00:20:44,4.0
2013-08-24 00:20:49,5.0
2013-08-24 00:20:54,4.0
2013-08-24 00:20:59,4.0
2013-08-24 00:21:04,6.0
2013-08-24 00:21:09,4.0
2013-08-24 00:21:14,5.0
2013-08-24 00:21:19,4.0
2013-08-24 00:21:24,5.0
2013-08-24 00:21:29,5.0
2013-08-24 00:21:34,6.0
2013-08-24 00:21:39,4.0
2013-08-24 00:21:44,4.0
2013-08-24 00:21:49,4.0
2013-08-24 00:21:54,3.0
2013-08-24 00:21:59,5.0
2013-08-24 00:22:04,4.0
2013-08-24 00:22:09,4.0
2013-08-24 00:22:14,4.0
2013-08-24 00:22:19,4.0
2013-08-24 00:22:24,5.0
2013-08-24 00:22:29,4.0
2013-08-24 00:22:34,3.0
2013-08-24 00:22:39,4.0
2013-08-24 00:22:44,4.0
2013-08-24 00:22:49,4.0
2013-08-24 00:22:54,5.0
2013-08-24 00:22:59,4.0
2013-08-24 00:23:04,4.0
2013-08-24 00:23:09,4.0
2013-08-24 00:23:14,4.0
2013-08-24 00:23:19,5.0
2013-08-24 00:23:24,3.0
2013-08-24 00:23:29,5.0
2013-08-24 00:23:34,4.0
2013-08-24 00:23:39,5.0
2013-08-24 00:23:44,5.0
2013-08-24 00:23:49,5.0
2013-08-24 00:23:54,5.0
2013-08-24 00:23:59,4.0
2013-08-24 00:24:04,4.0
2013-08-24 00:24:09,5.0
2013-08-24 00:24:14,4.0
2013-08-24 00:24:19,4.0
2013-08-24 00:24:24,5.0
2013-08-24 00:24:29,4.0
2013-08-24 00:24:34,5.0
2013-08-24 00:24:39,4.0
2013-08-24 00:24:44,4.0
2013-08-24 00:24:49,4.0
2013-08-24 00:24:54,5.0
2013-08-24 00:24:59,4.0
2013-08-24 00:25:04,5.0
2013-08-24 00:25:09,4.0
2013-08-24 00:25:14,5.0
2013-08-24 00:25:19,4.0
2013-08-24 00:25:24,5.0
